,experiment_name,experiment_start,experiment_stop,metric__vnf0.vdu01.0__stat__eth0__collisions,metric__vnf0.vdu01.0__stat__eth0__multicast,metric__vnf0.vdu01.0__stat__eth0__rx_bytes,metric__vnf0.vdu01.0__stat__eth0__rx_compressed,metric__vnf0.vdu01.0__stat__eth0__rx_crc_errors,metric__vnf0.vdu01.0__stat__eth0__rx_dropped,metric__vnf0.vdu01.0__stat__eth0__rx_errors,metric__vnf0.vdu01.0__stat__eth0__rx_fifo_errors,metric__vnf0.vdu01.0__stat__eth0__rx_frame_errors,metric__vnf0.vdu01.0__stat__eth0__rx_length_errors,metric__vnf0.vdu01.0__stat__eth0__rx_missed_errors,metric__vnf0.vdu01.0__stat__eth0__rx_nohandler,metric__vnf0.vdu01.0__stat__eth0__rx_over_errors,metric__vnf0.vdu01.0__stat__eth0__rx_packets,metric__vnf0.vdu01.0__stat__eth0__tx_aborted_errors,metric__vnf0.vdu01.0__stat__eth0__tx_bytes,metric__vnf0.vdu01.0__stat__eth0__tx_carrier_errors,metric__vnf0.vdu01.0__stat__eth0__tx_compressed,metric__vnf0.vdu01.0__stat__eth0__tx_dropped,metric__vnf0.vdu01.0__stat__eth0__tx_errors,metric__vnf0.vdu01.0__stat__eth0__tx_fifo_errors,metric__vnf0.vdu01.0__stat__eth0__tx_heartbeat_errors,metric__vnf0.vdu01.0__stat__eth0__tx_packets,metric__vnf0.vdu01.0__stat__eth0__tx_window_errors,metric__vnf0.vdu01.0__stat__input__collisions,metric__vnf0.vdu01.0__stat__input__multicast,metric__vnf0.vdu01.0__stat__input__rx_bytes,metric__vnf0.vdu01.0__stat__input__rx_compressed,metric__vnf0.vdu01.0__stat__input__rx_crc_errors,metric__vnf0.vdu01.0__stat__input__rx_dropped,metric__vnf0.vdu01.0__stat__input__rx_errors,metric__vnf0.vdu01.0__stat__input__rx_fifo_errors,metric__vnf0.vdu01.0__stat__input__rx_frame_errors,metric__vnf0.vdu01.0__stat__input__rx_length_errors,metric__vnf0.vdu01.0__stat__input__rx_missed_errors,metric__vnf0.vdu01.0__stat__input__rx_nohandler,metric__vnf0.vdu01.0__stat__input__rx_over_errors,metric__vnf0.vdu01.0__stat__input__rx_packets,metric__vnf0.vdu01.0__stat__input__tx_aborted_errors,metric__vnf0.vdu01.0__stat__input__tx_bytes,metric__vnf0.vdu01.0__stat__input__tx_carrier_errors,metric__vnf0.vdu01.0__stat__input__tx_compressed,metric__vnf0.vdu01.0__stat__input__tx_dropped,metric__vnf0.vdu01.0__stat__input__tx_errors,metric__vnf0.vdu01.0__stat__input__tx_fifo_errors,metric__vnf0.vdu01.0__stat__input__tx_heartbeat_errors,metric__vnf0.vdu01.0__stat__input__tx_packets,metric__vnf0.vdu01.0__stat__input__tx_window_errors,metric__vnf0.vdu01.0__stat__lo__collisions,metric__vnf0.vdu01.0__stat__lo__multicast,metric__vnf0.vdu01.0__stat__lo__rx_bytes,metric__vnf0.vdu01.0__stat__lo__rx_compressed,metric__vnf0.vdu01.0__stat__lo__rx_crc_errors,metric__vnf0.vdu01.0__stat__lo__rx_dropped,metric__vnf0.vdu01.0__stat__lo__rx_errors,metric__vnf0.vdu01.0__stat__lo__rx_fifo_errors,metric__vnf0.vdu01.0__stat__lo__rx_frame_errors,metric__vnf0.vdu01.0__stat__lo__rx_length_errors,metric__vnf0.vdu01.0__stat__lo__rx_missed_errors,metric__vnf0.vdu01.0__stat__lo__rx_nohandler,metric__vnf0.vdu01.0__stat__lo__rx_over_errors,metric__vnf0.vdu01.0__stat__lo__rx_packets,metric__vnf0.vdu01.0__stat__lo__tx_aborted_errors,metric__vnf0.vdu01.0__stat__lo__tx_bytes,metric__vnf0.vdu01.0__stat__lo__tx_carrier_errors,metric__vnf0.vdu01.0__stat__lo__tx_compressed,metric__vnf0.vdu01.0__stat__lo__tx_dropped,metric__vnf0.vdu01.0__stat__lo__tx_errors,metric__vnf0.vdu01.0__stat__lo__tx_fifo_errors,metric__vnf0.vdu01.0__stat__lo__tx_heartbeat_errors,metric__vnf0.vdu01.0__stat__lo__tx_packets,metric__vnf0.vdu01.0__stat__lo__tx_window_errors,metric__vnf0.vdu01.0__stat__mgmt__collisions,metric__vnf0.vdu01.0__stat__mgmt__multicast,metric__vnf0.vdu01.0__stat__mgmt__rx_bytes,metric__vnf0.vdu01.0__stat__mgmt__rx_compressed,metric__vnf0.vdu01.0__stat__mgmt__rx_crc_errors,metric__vnf0.vdu01.0__stat__mgmt__rx_dropped,metric__vnf0.vdu01.0__stat__mgmt__rx_errors,metric__vnf0.vdu01.0__stat__mgmt__rx_fifo_errors,metric__vnf0.vdu01.0__stat__mgmt__rx_frame_errors,metric__vnf0.vdu01.0__stat__mgmt__rx_length_errors,metric__vnf0.vdu01.0__stat__mgmt__rx_missed_errors,metric__vnf0.vdu01.0__stat__mgmt__rx_nohandler,metric__vnf0.vdu01.0__stat__mgmt__rx_over_errors,metric__vnf0.vdu01.0__stat__mgmt__rx_packets,metric__vnf0.vdu01.0__stat__mgmt__tx_aborted_errors,metric__vnf0.vdu01.0__stat__mgmt__tx_bytes,metric__vnf0.vdu01.0__stat__mgmt__tx_carrier_errors,metric__vnf0.vdu01.0__stat__mgmt__tx_compressed,metric__vnf0.vdu01.0__stat__mgmt__tx_dropped,metric__vnf0.vdu01.0__stat__mgmt__tx_errors,metric__vnf0.vdu01.0__stat__mgmt__tx_fifo_errors,metric__vnf0.vdu01.0__stat__mgmt__tx_heartbeat_errors,metric__vnf0.vdu01.0__stat__mgmt__tx_packets,metric__vnf0.vdu01.0__stat__mgmt__tx_window_errors,metric__vnf0.vdu01.0__stat__output__collisions,metric__vnf0.vdu01.0__stat__output__multicast,metric__vnf0.vdu01.0__stat__output__rx_bytes,metric__vnf0.vdu01.0__stat__output__rx_compressed,metric__vnf0.vdu01.0__stat__output__rx_crc_errors,metric__vnf0.vdu01.0__stat__output__rx_dropped,metric__vnf0.vdu01.0__stat__output__rx_errors,metric__vnf0.vdu01.0__stat__output__rx_fifo_errors,metric__vnf0.vdu01.0__stat__output__rx_frame_errors,metric__vnf0.vdu01.0__stat__output__rx_length_errors,metric__vnf0.vdu01.0__stat__output__rx_missed_errors,metric__vnf0.vdu01.0__stat__output__rx_nohandler,metric__vnf0.vdu01.0__stat__output__rx_over_errors,metric__vnf0.vdu01.0__stat__output__rx_packets,metric__vnf0.vdu01.0__stat__output__tx_aborted_errors,metric__vnf0.vdu01.0__stat__output__tx_bytes,metric__vnf0.vdu01.0__stat__output__tx_carrier_errors,metric__vnf0.vdu01.0__stat__output__tx_compressed,metric__vnf0.vdu01.0__stat__output__tx_dropped,metric__vnf0.vdu01.0__stat__output__tx_errors,metric__vnf0.vdu01.0__stat__output__tx_fifo_errors,metric__vnf0.vdu01.0__stat__output__tx_heartbeat_errors,metric__vnf0.vdu01.0__stat__output__tx_packets,metric__vnf0.vdu01.0__stat__output__tx_window_errors,param__func__de.upb.cn.vnf_squid.0.1__cmd_start,param__func__de.upb.cn.vnf_squid.0.1__cmd_stop,param__func__de.upb.cn.vnf_squid.0.1__cpu_bw,param__func__de.upb.cn.vnf_squid.0.1__cpu_cores,param__func__de.upb.cn.vnf_squid.0.1__io_bw,param__func__de.upb.cn.vnf_squid.0.1__mem_max,param__func__de.upb.cn.vnf_squid.0.1__mem_swap_max,param__func__mp.input__cmd_start,param__func__mp.input__cmd_stop,param__func__mp.input__cpu_bw,param__func__mp.input__cpu_cores,param__func__mp.input__io_bw,param__func__mp.input__mem_max,param__func__mp.input__mem_swap_max,param__func__mp.output__cmd_start,param__func__mp.output__cmd_stop,param__func__mp.output__cpu_bw,param__func__mp.output__cpu_cores,param__func__mp.output__io_bw,param__func__mp.output__mem_max,param__func__mp.output__mem_swap_max,param__header__all__config_id,param__header__all__repetition,param__header__all__time_limit,param__header__all__time_warmup,param__mp__mp.input__address,param__mp__mp.input__connection_point,param__mp__mp.input__container,param__mp__mp.input__name,param__mp__mp.output__address,param__mp__mp.output__connection_point,param__mp__mp.output__container,param__mp__mp.output__name,run_id
352,ped_squid_00352,2019-10-24 04:26:20.914476,2019-10-24 04:27:20.975506,0.0,0.0,2014.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,0.0,742.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,25075572.0,0.0,0.0,2928.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,200246.0,0.0,21556405.0,0.0,0.0,0.0,0.0,0.0,0.0,108557.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,796.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15534115.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48212.0,0.0,16097148.0,0.0,0.0,0.0,0.0,0.0,0.0,102197.0,0.0,./start.sh,./stop.sh,0.1,2,,2048,,ab -c 9999 -r -t 60 -n 99999999 -e /tngbench_share/ab_logs2.csv -s 60 -k -X 20.10.0.2:3128 http://40.0.0.254:80/,./stop.sh,,4,,,,./start.sh,./stop.sh,,2,,,,3,52,60,10,20.10.0.3/24,ns:input,aahad91/vnf_client,mp.input,40.0.0.254/24,ns:output,aahad91/apache_server,mp.output,352
353,ped_squid_00353,2019-10-24 04:27:53.832077,2019-10-24 04:28:53.887257,0.0,0.0,306458.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2085.0,0.0,170398.0,0.0,0.0,0.0,0.0,0.0,0.0,2081.0,0.0,0.0,0.0,19601216.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,175663.0,0.0,21797570.0,0.0,0.0,0.0,0.0,0.0,0.0,100955.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,796.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15706518.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41835.0,0.0,12928009.0,0.0,0.0,0.0,0.0,0.0,0.0,81243.0,0.0,./start.sh,./stop.sh,0.1,2,,2048,,ab -c 9999 -r -t 60 -n 99999999 -e /tngbench_share/ab_logs2.csv -s 60 -k -X 20.10.0.2:3128 http://40.0.0.254:80/,./stop.sh,,4,,,,./start.sh,./stop.sh,,2,,,,3,53,60,10,20.10.0.3/24,ns:input,aahad91/vnf_client,mp.input,40.0.0.254/24,ns:output,aahad91/apache_server,mp.output,353
354,ped_squid_00354,2019-10-24 04:29:25.903058,2019-10-24 04:30:25.946285,0.0,0.0,2422.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,0.0,1192.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,23290214.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,191902.0,0.0,21522684.0,0.0,0.0,0.0,0.0,0.0,0.0,106550.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,796.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15351825.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45652.0,0.0,16558662.0,0.0,0.0,0.0,0.0,0.0,0.0,101093.0,0.0,./start.sh,./stop.sh,0.1,2,,2048,,ab -c 9999 -r -t 60 -n 99999999 -e /tngbench_share/ab_logs2.csv -s 60 -k -X 20.10.0.2:3128 http://40.0.0.254:80/,./stop.sh,,4,,,,./start.sh,./stop.sh,,2,,,,3,54,60,10,20.10.0.3/24,ns:input,aahad91/vnf_client,mp.input,40.0.0.254/24,ns:output,aahad91/apache_server,mp.output,354
355,ped_squid_00355,2019-10-24 04:30:58.942821,2019-10-24 04:31:58.993748,0.0,0.0,2014.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,0.0,742.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,25204136.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,201013.0,0.0,21284174.0,0.0,0.0,0.0,0.0,0.0,0.0,107883.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,796.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15454045.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49006.0,0.0,16080109.0,0.0,0.0,0.0,0.0,0.0,0.0,100509.0,0.0,./start.sh,./stop.sh,0.1,2,,2048,,ab -c 9999 -r -t 60 -n 99999999 -e /tngbench_share/ab_logs2.csv -s 60 -k -X 20.10.0.2:3128 http://40.0.0.254:80/,./stop.sh,,4,,,,./start.sh,./stop.sh,,2,,,,3,55,60,10,20.10.0.3/24,ns:input,aahad91/vnf_client,mp.input,40.0.0.254/24,ns:output,aahad91/apache_server,mp.output,355
356,ped_squid_00356,2019-10-24 04:32:30.901520,2019-10-24 04:33:30.957763,0.0,0.0,2464.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,0.0,988.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0,0.0,0.0,24608062.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,196251.0,0.0,20567252.0,0.0,0.0,0.0,0.0,0.0,0.0,104731.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,796.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15759585.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,61154.0,0.0,17784835.0,0.0,0.0,0.0,0.0,0.0,0.0,119946.0,0.0,./start.sh,./stop.sh,0.1,2,,2048,,ab -c 9999 -r -t 60 -n 99999999 -e /tngbench_share/ab_logs2.csv -s 60 -k -X 20.10.0.2:3128 http://40.0.0.254:80/,./stop.sh,,4,,,,./start.sh,./stop.sh,,2,,,,3,56,60,10,20.10.0.3/24,ns:input,aahad91/vnf_client,mp.input,40.0.0.254/24,ns:output,aahad91/apache_server,mp.output,356
357,ped_squid_00357,2019-10-24 04:34:02.912090,2019-10-24 04:35:02.973027,0.0,0.0,1822.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,0.0,618.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,22452824.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,188374.0,0.0,21477576.0,0.0,0.0,0.0,0.0,0.0,0.0,106001.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,796.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15455927.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46779.0,0.0,16263861.0,0.0,0.0,0.0,0.0,0.0,0.0,100066.0,0.0,./start.sh,./stop.sh,0.1,2,,2048,,ab -c 9999 -r -t 60 -n 99999999 -e /tngbench_share/ab_logs2.csv -s 60 -k -X 20.10.0.2:3128 http://40.0.0.254:80/,./stop.sh,,4,,,,./start.sh,./stop.sh,,2,,,,3,57,60,10,20.10.0.3/24,ns:input,aahad91/vnf_client,mp.input,40.0.0.254/24,ns:output,aahad91/apache_server,mp.output,357
358,ped_squid_00358,2019-10-24 04:35:35.010797,2019-10-24 04:36:35.072479,0.0,0.0,1972.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,700.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,24465898.0,0.0,0.0,2074.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,194102.0,0.0,19818370.0,0.0,0.0,0.0,0.0,0.0,0.0,101060.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,796.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16186263.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,73891.0,0.0,18761749.0,0.0,0.0,0.0,0.0,0.0,0.0,132320.0,0.0,./start.sh,./stop.sh,0.1,2,,2048,,ab -c 9999 -r -t 60 -n 99999999 -e /tngbench_share/ab_logs2.csv -s 60 -k -X 20.10.0.2:3128 http://40.0.0.254:80/,./stop.sh,,4,,,,./start.sh,./stop.sh,,2,,,,3,58,60,10,20.10.0.3/24,ns:input,aahad91/vnf_client,mp.input,40.0.0.254/24,ns:output,aahad91/apache_server,mp.output,358
359,ped_squid_00359,2019-10-24 04:37:07.835631,2019-10-24 04:38:07.896634,0.0,0.0,1822.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,0.0,618.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,23262218.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,181405.0,0.0,21680717.0,0.0,0.0,0.0,0.0,0.0,0.0,110153.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,796.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14845206.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42487.0,0.0,17606280.0,0.0,0.0,0.0,0.0,0.0,0.0,104370.0,0.0,./start.sh,./stop.sh,0.1,2,,2048,,ab -c 9999 -r -t 60 -n 99999999 -e /tngbench_share/ab_logs2.csv -s 60 -k -X 20.10.0.2:3128 http://40.0.0.254:80/,./stop.sh,,4,,,,./start.sh,./stop.sh,,2,,,,3,59,60,10,20.10.0.3/24,ns:input,aahad91/vnf_client,mp.input,40.0.0.254/24,ns:output,aahad91/apache_server,mp.output,359
360,ped_squid_00360,2019-10-24 04:38:40.097415,2019-10-24 04:39:40.158075,0.0,0.0,2572.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,0.0,1028.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0,0.0,0.0,24826426.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,199846.0,0.0,21730754.0,0.0,0.0,0.0,0.0,0.0,0.0,108636.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,796.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15592227.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49756.0,0.0,16488865.0,0.0,0.0,0.0,0.0,0.0,0.0,105545.0,0.0,./start.sh,./stop.sh,0.1,2,,2048,,ab -c 9999 -r -t 60 -n 99999999 -e /tngbench_share/ab_logs2.csv -s 60 -k -X 20.10.0.2:3128 http://40.0.0.254:80/,./stop.sh,,4,,,,./start.sh,./stop.sh,,2,,,,3,60,60,10,20.10.0.3/24,ns:input,aahad91/vnf_client,mp.input,40.0.0.254/24,ns:output,aahad91/apache_server,mp.output,360
361,ped_squid_00361,2019-10-24 04:40:11.736699,2019-10-24 04:41:11.793756,0.0,0.0,2422.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,0.0,946.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,0.0,0.0,0.0,19832130.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,170399.0,0.0,20571211.0,0.0,0.0,0.0,0.0,0.0,0.0,108717.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,796.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14537188.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45670.0,0.0,23202052.0,0.0,0.0,0.0,0.0,0.0,0.0,132535.0,0.0,./start.sh,./stop.sh,0.1,2,,2048,,ab -c 9999 -r -t 60 -n 99999999 -e /tngbench_share/ab_logs2.csv -s 60 -k -X 20.10.0.2:3128 http://40.0.0.254:80/,./stop.sh,,4,,,,./start.sh,./stop.sh,,2,,,,3,61,60,10,20.10.0.3/24,ns:input,aahad91/vnf_client,mp.input,40.0.0.254/24,ns:output,aahad91/apache_server,mp.output,361
362,ped_squid_00362,2019-10-24 04:41:46.883895,2019-10-24 04:42:46.945118,0.0,0.0,2422.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,0.0,946.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,0.0,0.0,0.0,24980098.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,199426.0,0.0,20962252.0,0.0,0.0,0.0,0.0,0.0,0.0,106936.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,796.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15969789.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58933.0,0.0,17525710.0,0.0,0.0,0.0,0.0,0.0,0.0,116166.0,0.0,./start.sh,./stop.sh,0.1,2,,2048,,ab -c 9999 -r -t 60 -n 99999999 -e /tngbench_share/ab_logs2.csv -s 60 -k -X 20.10.0.2:3128 http://40.0.0.254:80/,./stop.sh,,4,,,,./start.sh,./stop.sh,,2,,,,3,62,60,10,20.10.0.3/24,ns:input,aahad91/vnf_client,mp.input,40.0.0.254/24,ns:output,aahad91/apache_server,mp.output,362
363,ped_squid_00363,2019-10-24 04:43:18.846578,2019-10-24 04:44:18.907479,0.0,0.0,1972.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,700.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,24216490.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,193698.0,0.0,20567064.0,0.0,0.0,0.0,0.0,0.0,0.0,104272.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,796.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15609734.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59106.0,0.0,18115360.0,0.0,0.0,0.0,0.0,0.0,0.0,117355.0,0.0,./start.sh,./stop.sh,0.1,2,,2048,,ab -c 9999 -r -t 60 -n 99999999 -e /tngbench_share/ab_logs2.csv -s 60 -k -X 20.10.0.2:3128 http://40.0.0.254:80/,./stop.sh,,4,,,,./start.sh,./stop.sh,,2,,,,3,63,60,10,20.10.0.3/24,ns:input,aahad91/vnf_client,mp.input,40.0.0.254/24,ns:output,aahad91/apache_server,mp.output,363
364,ped_squid_00364,2019-10-24 04:44:50.978251,2019-10-24 04:45:51.039232,0.0,0.0,2722.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,0.0,1110.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,24249208.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,194868.0,0.0,20523368.0,0.0,0.0,0.0,0.0,0.0,0.0,103619.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,796.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16057268.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66806.0,0.0,18219526.0,0.0,0.0,0.0,0.0,0.0,0.0,123008.0,0.0,./start.sh,./stop.sh,0.1,2,,2048,,ab -c 9999 -r -t 60 -n 99999999 -e /tngbench_share/ab_logs2.csv -s 60 -k -X 20.10.0.2:3128 http://40.0.0.254:80/,./stop.sh,,4,,,,./start.sh,./stop.sh,,2,,,,3,64,60,10,20.10.0.3/24,ns:input,aahad91/vnf_client,mp.input,40.0.0.254/24,ns:output,aahad91/apache_server,mp.output,364
